latitude	longitude	store_name	code	location	imei
45.43341	-73.86586	Beaconsfield	CA	America/Toronto	8630330696303481057
14.95472	120.89694	Baliuag	PH	Asia/Manila	359043379931766858
-44.39672	171.25364	Timaru	NZ	Pacific/Auckland	8630330696303481578
-19.65	47.31667	Antanifotsy	MG	Indian/Antananarivo	863033069630348248
48.98693	2.44892	Gonesse	FR	Europe/Paris	3590433799317662485
48.8765	2.18967	Rueil-Malmaison	FR	Europe/Paris	863033069630348875
48.98333	2.61667	Mitry-Mory	FR	Europe/Paris	359043379931766528
51.40148	-1.32471	Newbury	GB	Europe/London	863033069630348073
14.62578	121.12251	Antipolo	PH	Asia/Manila	3590433799317661495
35.95664	36.7138	Binnish	SY	Asia/Damascus	8630330696303482295
18.65297	-72.09391	Thomazeau	HT	America/Port-au-Prince	3590433799317661420
-22.97056	-46.99583	Valinhos	BR	America/Sao_Paulo	359043379931766197
15.73628	75.96976	Gajendragarh	IN	Asia/Kolkata	863033069630348552
58.63667	59.80222	Lesnoy	RU	Asia/Yekaterinburg	8630330696303481883
41.63976	2.35739	Cardedeu	ES	Europe/Madrid	8630330696303482386
54.52156	9.5586	Schleswig	DE	Europe/Berlin	3590433799317661115
34.4833	136.84186	Toba	JP	Asia/Tokyo	8630330696303482170
18.87813	72.93924	Uran	IN	Asia/Kolkata	863033069630348073
26.91756	-82.07842	Punta Gorda Isles	US	America/New_York	3590433799317661347
-10.91722	-37.65	Lagarto	BR	America/Maceio	359043379931766569
-2.68333	33	Usagara	TZ	Africa/Dar_es_Salaam	359043379931766635
-22.53722	-42.98194	Guapimirim	BR	America/Sao_Paulo	8630330696303482352
35.82756	137.95378	Ina	JP	Asia/Tokyo	3590433799317662295
33.43443	-5.22126	Azrou	MA	Africa/Casablanca	3590433799317661412
35.05266	-78.87836	Fayetteville	US	America/New_York	8630330696303481487
26.9423	68.11759	Tharu Shah	PK	Asia/Karachi	8630330696303481990
53.38333	-0.76667	Gainsborough	GB	Europe/London	8630330696303481438
46.08333	122.08333	Ulanhot	CN	Asia/Shanghai	359043379931766163
15.58552	102.42587	Bua Yai	TH	Asia/Bangkok	359043379931766551
35.48199	137.02166	Minokamo	JP	Asia/Tokyo	359043379931766452
39.32288	-76.72803	Woodlawn	US	America/New_York	863033069630348131
-37.88333	145.06667	Carnegie	AU	Australia/Melbourne	359043379931766403
40.2737	-76.88442	Harrisburg	US	America/New_York	8630330696303481842
13.8196	100.04427	Nakhon Pathom	TH	Asia/Bangkok	8630330696303482014
41.50343	-74.01042	Newburgh	US	America/New_York	359043379931766973
13.70167	-89.10944	Ilopango	SV	America/El_Salvador	8630330696303482238
50.23805	8.86704	Nidderau	DE	Europe/Berlin	359043379931766478
36.64852	51.49621	Nowshahr	IR	Asia/Tehran	359043379931766486
50.9803	11.32903	Weimar	DE	Europe/Berlin	863033069630348016
41.57439	24.71204	Smolyan	BG	Europe/Sofia	863033069630348263
37.49223	15.07041	Catania	IT	Europe/Rome	3590433799317661677
41.0051	-73.78458	Scarsdale	US	America/New_York	863033069630348198
41.09822	120.74792	Nanpiao	CN	Asia/Shanghai	3590433799317661636
35.74788	-95.36969	Muskogee	US	America/Chicago	8630330696303481339
50.82882	-0.32247	Lancing	GB	Europe/London	3590433799317661347
40.87363	14.34085	Volla	IT	Europe/Rome	8630330696303481040
43.71032	-1.05366	Dax	FR	Europe/Paris	3590433799317661149
40.78206	72.34424	Andijon	UZ	Asia/Tashkent	8630330696303482220
50.23271	12.87117	Karlovy Vary	CZ	Europe/Prague	3590433799317662477
29.22254	79.5286	Haldwani	IN	Asia/Kolkata	3590433799317661230
-21.15	46.58333	Ikalamavony	MG	Indian/Antananarivo	8630330696303481420
41.80753	-87.65644	New City	US	America/Chicago	359043379931766171
31.76212	-95.63079	Palestine	US	America/Chicago	863033069630348990
29.53885	-95.44744	Fresno	US	America/Chicago	359043379931766841
68.79833	16.54165	Harstad	NO	Europe/Oslo	3590433799317661412
43.1122	12.38878	Perugia	IT	Europe/Rome	3590433799317661719
45.44694	8.62118	Novara	IT	Europe/Rome	8630330696303482097
40.55851	17.80774	Mesagne	IT	Europe/Rome	863033069630348768
23.04419	-82.00919	Jaruco	CU	America/Havana	863033069630348594
-34.28853	146.05093	Griffith	AU	Australia/Sydney	863033069630348438
27.55898	68.21204	Larkana	PK	Asia/Karachi	8630330696303481206
36.6009	126.665	Hongseong	KR	Asia/Seoul	359043379931766932
36.64852	51.49621	Nowshahr	IR	Asia/Tehran	8630330696303481701
12.35275	121.06761	San Jose	PH	Asia/Manila	863033069630348115
19.04222	-98.11889	Casa Blanca	MX	America/Mexico_City	863033069630348453
47.64995	-117.23991	Opportunity	US	America/Los_Angeles	3590433799317662089
-21.44236	27.46153	Tonota	BW	Africa/Gaborone	8630330696303481941
42	21.32778	Saraj	MK	Europe/Skopje	863033069630348958
34.09668	-117.71978	Claremont	US	America/Los_Angeles	359043379931766320
51.62907	-0.74934	High Wycombe	GB	Europe/London	8630330696303482071
45.35	126.28333	Shuangcheng	CN	Asia/Shanghai	3590433799317661206
-3.74912	-73.25383	Iquitos	PE	America/Lima	359043379931766460
52.4089	31.3237	Dobrush	BY	Europe/Minsk	8630330696303482154
33.35283	-111.78903	Gilbert	US	America/Phoenix	863033069630348750
65.93381	111.4834	Aykhal	RU	Asia/Yakutsk	8630330696303481636
34.5624	38.28402	Tadmur	SY	Asia/Damascus	8630330696303481081
48.78232	9.17702	Stuttgart	DE	Europe/Berlin	863033069630348297
33.92866	-6.90656	Temara	MA	Africa/Casablanca	8630330696303481248
-4.42472	-41.45861	Pedro II	BR	America/Fortaleza	3590433799317661453
32.05971	34.8732	Ganei Tikva	IL	Asia/Jerusalem	8630330696303481693
32.42067	-104.22884	Carlsbad	US	America/Denver	3590433799317662006
13.70167	-89.10944	Ilopango	SV	America/El_Salvador	3590433799317661016
32.50611	120.14278	Jiangyan	CN	Asia/Shanghai	359043379931766213
21.53889	71.57737	Gariadhar	IN	Asia/Kolkata	863033069630348669
22.37066	114.10479	Tsuen Wan	HK	Asia/Hong_Kong	359043379931766122
9.92787	-84.13722	San Rafael	CR	America/Costa_Rica	359043379931766148
36.65	138.31667	Suzaka	JP	Asia/Tokyo	3590433799317661594
41.14676	-73.49484	New Canaan	US	America/New_York	3590433799317662162
27.9247	78.40102	Chharra	IN	Asia/Kolkata	359043379931766809
46.75451	33.34864	Nova Kakhovka	UA	Europe/Kyiv	3590433799317662139
41.63976	2.35739	Cardedeu	ES	Europe/Madrid	359043379931766536
22.4711	88.1453	Pujali	IN	Asia/Kolkata	863033069630348735
43.1009	-75.23266	Utica	US	America/New_York	3590433799317662154
14.62072	74.83554	Sirsi	IN	Asia/Kolkata	8630330696303482303
55.62047	37.49338	Tyoply Stan	RU	Europe/Moscow	359043379931766346
41.16704	-73.20483	Bridgeport	US	America/New_York	8630330696303481099
-4.24444	-42.29444	Barras	BR	America/Fortaleza	359043379931766478
52.41667	0.75	Thetford	GB	Europe/London	8630330696303481784
10.10649	76.35484	Alwaye	IN	Asia/Kolkata	8630330696303481149
32.42067	-104.22884	Carlsbad	US	America/Denver	359043379931766098
34.21639	-119.0376	Camarillo	US	America/Los_Angeles	8630330696303481636
-8.66667	-35.71667	Catende	BR	America/Recife	3590433799317661446
23.49668	86.68363	Adra	IN	Asia/Kolkata	863033069630348792
51.88333	8.51667	Verl	DE	Europe/Berlin	359043379931766635
51.03427	5.37429	Houthalen	BE	Europe/Brussels	3590433799317661214
4.2475	9.00472	Idenao	CM	Africa/Douala	3590433799317661867
43.50891	16.43915	Split	HR	Europe/Zagreb	359043379931766148
23.07492	88.28637	Pandua	IN	Asia/Kolkata	863033069630348412
11.15583	42.7125	'Ali Sabieh	DJ	Africa/Djibouti	8630330696303481891
48.49144	9.20427	Reutlingen	DE	Europe/Berlin	3590433799317662212
36.61954	4.08282	Beni Douala	DZ	Africa/Algiers	8630330696303481875
58.04254	65.27258	Tavda	RU	Asia/Yekaterinburg	359043379931766999
-21.15	46.58333	Ikalamavony	MG	Indian/Antananarivo	8630330696303482287
25.67927	-80.31727	Kendall	US	America/New_York	3590433799317662352
26.2173	-80.22588	North Lauderdale	US	America/New_York	3590433799317661016
53.6052	10.03988	Barmbek-Nord	DE	Europe/Berlin	8630330696303482337
22.19303	88.18466	Diamond Harbour	IN	Asia/Kolkata	863033069630348230
26.44931	91.61356	Rangia	IN	Asia/Kolkata	3590433799317661693
15.73628	75.96976	Gajendragarh	IN	Asia/Kolkata	3590433799317662048
38.68712	-4.10734	Puertollano	ES	Europe/Madrid	3590433799317661156
41.6764	-91.58045	Coralville	US	America/Chicago	8630330696303481370
20.88098	75.11937	Parola	IN	Asia/Kolkata	359043379931766130
51.14942	15.00835	Zgorzelec	PL	Europe/Warsaw	8630330696303481768
43.50891	16.43915	Split	HR	Europe/Zagreb	3590433799317661131
41.1053	-7.32097	Custoias	PT	Europe/Lisbon	3590433799317662261
37.60876	-77.37331	Mechanicsville	US	America/New_York	8630330696303481636
31.28092	74.85849	Patti	IN	Asia/Kolkata	8630330696303481974
43.1009	-75.23266	Utica	US	America/New_York	3590433799317661354
18.20854	-71.10077	Santa Cruz de Barahona	DO	America/Santo_Domingo	3590433799317661313
41.55815	-73.0515	Waterbury	US	America/New_York	8630330696303481149
52.31333	6.92917	Oldenzaal	NL	Europe/Amsterdam	3590433799317661941
39.46667	141.95	Yamada	JP	Asia/Tokyo	8630330696303481768
36.76775	2.95924	Cheraga	DZ	Africa/Algiers	863033069630348537
-11.48472	-37.93278	Rio Real	BR	America/Bahia	3590433799317661222
46.51872	86.00214	Hoxtolgay	CN	Asia/Urumqi	3590433799317662329
48.90982	2.45012	Bobigny	FR	Europe/Paris	863033069630348214
12.95629	78.27539	Robertsonpet	IN	Asia/Kolkata	863033069630348875
35	136.51667	Komono	JP	Asia/Tokyo	8630330696303481198
39.57582	-105.11221	Ken Caryl	US	America/Denver	8630330696303482329
43.71032	-1.05366	Dax	FR	Europe/Paris	3590433799317661420
28.88162	120.03308	Guli	CN	Asia/Shanghai	863033069630348974
14.46693	75.92694	Davangere	IN	Asia/Kolkata	863033069630348248
52.53048	13.29371	Charlottenburg-Nord	DE	Europe/Berlin	8630330696303481420
51.39323	0.47713	Strood	GB	Europe/London	863033069630348321
-0.35817	42.54536	Kismayo	SO	Africa/Mogadishu	359043379931766544
42.22718	14.39024	Lanciano	IT	Europe/Rome	863033069630348388
-26.93366	29.24152	Standerton	ZA	Africa/Johannesburg	8630330696303482147
43.41949	77.0202	Otegen Batyra	KZ	Asia/Almaty	3590433799317661651
28.98002	77.70636	Meerut	IN	Asia/Kolkata	8630330696303481669
51.65333	5.2875	Vught	NL	Europe/Amsterdam	8630330696303482428
43.91452	-69.96533	Brunswick	US	America/New_York	359043379931766569
-19.72806	-50.19556	Iturama	BR	America/Sao_Paulo	3590433799317662394
13.48082	-86.58208	Somoto	NI	America/Managua	8630330696303481040
11.84962	-86.19903	Jinotepe	NI	America/Managua	863033069630348156
12.04161	75.35927	Talipparamba	IN	Asia/Kolkata	8630330696303482436
49.195061	16.606836	Brno	CZ	Europe/Prague	8630330696303481321
43.31667	-2.68333	Gernika-Lumo	ES	Europe/Madrid	863033069630348677
61.72744	17.10558	Hudiksvall	SE	Europe/Stockholm	8630330696303482162
36.65	138.31667	Suzaka	JP	Asia/Tokyo	3590433799317661040
43.48961	-8.2194	Ferrol	ES	Europe/Madrid	8630330696303481339
-21.44345	-65.71875	Tupiza	BO	America/La_Paz	8630330696303482147
31.12406	-97.90308	Copperas Cove	US	America/Chicago	3590433799317661123
21.28306	-89.66123	Progreso	MX	America/Merida	359043379931766916
25.13915	73.06784	Sheoganj	IN	Asia/Kolkata	863033069630348263
44.99012	-123.02621	Keizer	US	America/Los_Angeles	3590433799317662071
32.57756	71.52847	Mianwali	PK	Asia/Karachi	8630330696303481669
40.49748	44.7662	Hrazdan	AM	Asia/Yerevan	8630330696303482352
37.52487	-77.55777	Bon Air	US	America/New_York	863033069630348842
26.91756	-82.07842	Punta Gorda Isles	US	America/New_York	8630330696303481594
30.81383	75.16878	Moga	IN	Asia/Kolkata	3590433799317662220
44.92934	37.99117	Krymsk	RU	Europe/Moscow	359043379931766882
21.46527	83.97573	Sambalpur	IN	Asia/Kolkata	3590433799317661271
-8.05389	-34.88111	Recife	BR	America/Recife	8630330696303481065
51.42708	-0.91979	Lower Earley	GB	Europe/London	863033069630348834
47.48444	36.25361	Polohy	UA	Europe/Zaporozhye	8630330696303481321
51.95838	4.47124	Schiebroek	NL	Europe/Amsterdam	863033069630348909
42.64031	125.51176	Dongfeng	CN	Asia/Shanghai	863033069630348958
49.07866	30.96755	Zvenihorodka	UA	Europe/Kyiv	359043379931766775
30.16688	-96.39774	Brenham	US	America/Chicago	3590433799317662444
55.82885	-4.21376	Rutherglen	GB	Europe/London	8630330696303482329
-23.85972	35.34722	Maxixe	MZ	Africa/Maputo	8630330696303481909
39.43534	-84.20299	Lebanon	US	America/New_York	8630330696303481032
-21.98333	16.91667	Okahandja	NA	Africa/Windhoek	3590433799317661867
50.71229	4.52529	Rixensart	BE	Europe/Brussels	3590433799317662071
36.19278	117.65694	Laiwu	CN	Asia/Shanghai	8630330696303481420
54.39635	24.04142	Alytus	LT	Europe/Vilnius	3590433799317661743
51.19139	6.51352	Korschenbroich	DE	Europe/Berlin	3590433799317661610
43.61092	3.87723	Montpellier	FR	Europe/Paris	8630330696303481347
25.95533	68.88871	Jhol	PK	Asia/Karachi	3590433799317661404
23.07492	88.28637	Pandua	IN	Asia/Kolkata	359043379931766270
40.5576	-74.28459	Woodbridge	US	America/New_York	8630330696303482055
41.0051	-73.78458	Scarsdale	US	America/New_York	3590433799317661651
35.64889	117.27583	Sishui	CN	Asia/Shanghai	359043379931766510
-21.42917	-45.94722	Alfenas	BR	America/Sao_Paulo	8630330696303481081
51.95838	4.47124	Schiebroek	NL	Europe/Amsterdam	863033069630348875
14.93333	-91.11667	Chichicastenango	GT	America/Guatemala	863033069630348297
56.56317	-2.58736	Arbroath	GB	Europe/London	8630330696303481255
50.71229	4.52529	Rixensart	BE	Europe/Brussels	3590433799317662295
11.50526	77.23826	Sathyamangalam	IN	Asia/Kolkata	3590433799317661545
49.65186	26.97253	Krasyliv	UA	Europe/Kyiv	3590433799317661941
52.26083	7.00417	Losser	NL	Europe/Amsterdam	863033069630348925
37.56667	140.11667	Inawashiro	JP	Asia/Tokyo	3590433799317662121
51.35084	-1.99421	Devizes	GB	Europe/London	8630330696303482378
38.47917	-1.325	Jumilla	ES	Europe/Madrid	8630330696303481719
50.23805	8.86704	Nidderau	DE	Europe/Berlin	3590433799317662428
48.79325	2.29275	Fontenay-aux-Roses	FR	Europe/Paris	3590433799317661735
23.18	88.58	Aistala	IN	Asia/Kolkata	3590433799317662113
41.48199	-81.79819	Lakewood	US	America/New_York	8630330696303481693
42.28639	18.84	Budva	ME	Europe/Podgorica	3590433799317661776
27.0174	49.62251	Al Jubayl	SA	Asia/Riyadh	8630330696303482196
49.68369	8.61839	Bensheim	DE	Europe/Berlin	8630330696303481867
2.2139	102.3278	Kampung Ayer Molek	MY	Asia/Kuala_Lumpur	8630330696303481073
18.03496	-66.8499	Yauco	PR	America/Puerto_Rico	8630330696303481016
-31.25033	-61.4867	Rafaela	AR	America/Argentina/Cordoba	8630330696303481057
40.92298	14.30935	Afragola	IT	Europe/Rome	8630330696303482121
54.39635	24.04142	Alytus	LT	Europe/Vilnius	8630330696303481420
43.67681	4.63031	Arles	FR	Europe/Paris	359043379931766882
46.08333	122.08333	Ulanhot	CN	Asia/Shanghai	3590433799317661552
41.9001	-71.08977	Taunton	US	America/New_York	8630330696303481180
45.4473	-73.75335	Dorval	CA	America/Toronto	359043379931766148
53.0233	-1.48119	Belper	GB	Europe/London	3590433799317662006
23.49668	86.68363	Adra	IN	Asia/Kolkata	3590433799317661370
16.455	120.5875	La Trinidad	PH	Asia/Manila	359043379931766643
24.81757	84.63445	Rafiganj	IN	Asia/Kolkata	359043379931766023
20.74122	-100.44843	Santa Rosa Jauregui	MX	America/Mexico_City	863033069630348297
39.09112	-94.41551	Independence	US	America/Chicago	863033069630348321
37.60876	-77.37331	Mechanicsville	US	America/New_York	8630330696303481495
23.29549	113.82465	Licheng	CN	Asia/Shanghai	359043379931766635
55.38752	36.73307	Naro-Fominsk	RU	Europe/Moscow	3590433799317661644
49.97704	9.15214	Aschaffenburg	DE	Europe/Berlin	3590433799317661842
41.91886	8.73812	Ajaccio	FR	Europe/Paris	8630330696303481743
-34.28853	146.05093	Griffith	AU	Australia/Sydney	8630330696303481073
41.75338	-86.11084	Granger	US	America/Indiana/Indianapolis	8630330696303482311
48.98333	2.61667	Mitry-Mory	FR	Europe/Paris	359043379931766072
53.14657	140.72287	Nikolayevsk-on-Amure	RU	Asia/Vladivostok	3590433799317662253
28.98002	77.70636	Meerut	IN	Asia/Kolkata	8630330696303482188
19.30157	72.85107	Bhayandar	IN	Asia/Kolkata	863033069630348909
51.04962	12.1369	Zeitz	DE	Europe/Berlin	359043379931766734
11.86064	9.0027	Gaya	NG	Africa/Lagos	863033069630348016
0.76755	24.43973	Yangambi	CD	Africa/Lubumbashi	3590433799317662311
45.16024	-93.08883	Lino Lakes	US	America/Chicago	359043379931766163
28.92694	78.23456	Bachhraon	IN	Asia/Kolkata	3590433799317662212
41.72059	-87.70172	Evergreen Park	US	America/Chicago	3590433799317662063
39.32288	-76.72803	Woodlawn	US	America/New_York	8630330696303481495
45.75279	130.57211	Boli	CN	Asia/Shanghai	3590433799317662048
6.33444	124.95278	Tupi	PH	Asia/Manila	8630330696303481594
38.37255	34.02537	Aksaray	TR	Europe/Istanbul	3590433799317661123
20.88098	75.11937	Parola	IN	Asia/Kolkata	8630330696303481719
14.66	120.56528	Pilar	PH	Asia/Manila	3590433799317662303
28.54944	-81.77285	Clermont	US	America/New_York	359043379931766569
31.92923	34.86563	Ramla	IL	Asia/Jerusalem	3590433799317662303
40.56754	-89.64066	Pekin	US	America/Chicago	359043379931766148
45.4473	-73.75335	Dorval	CA	America/Toronto	8630330696303481768
18.42745	-67.15407	Aguadilla	PR	America/Puerto_Rico	863033069630348206
-23.85972	35.34722	Maxixe	MZ	Africa/Maputo	3590433799317661057
33.76446	-117.79394	North Tustin	US	America/Los_Angeles	863033069630348313
54.84444	38.16694	Kashira	RU	Europe/Moscow	8630330696303482089
57.97472	33.2525	Valday	RU	Europe/Moscow	8630330696303481511
0.51667	101.44167	Pekanbaru	ID	Asia/Jakarta	8630330696303481321
41.57721	-93.71133	West Des Moines	US	America/Chicago	8630330696303481719
7.06273	-1.4001	Mampong	GH	Africa/Accra	863033069630348792
-17.83333	48.41667	Ambatondrazaka	MG	Indian/Antananarivo	3590433799317661016
11.50526	77.23826	Sathyamangalam	IN	Asia/Kolkata	3590433799317661321
50.11861	-5.53715	Penzance	GB	Europe/London	863033069630348586
32.17629	75.06583	Fazilpur	PK	Asia/Karachi	863033069630348065
42.8334	-80.38297	Norfolk County	CA	America/Toronto	8630330696303481586
60.02427	30.28491	Kolomyagi	RU	Europe/Moscow	359043379931766445
52.4089	31.3237	Dobrush	BY	Europe/Minsk	3590433799317662089
47.48444	36.25361	Polohy	UA	Europe/Zaporozhye	3590433799317661727
14.93333	-91.11667	Chichicastenango	GT	America/Guatemala	8630330696303482253
30.17746	-81.38758	Palm Valley	US	America/New_York	8630330696303482451
43.1122	12.38878	Perugia	IT	Europe/Rome	359043379931766544
53.00974	-3.05814	Rhosllanerchrugog	GB	Europe/London	3590433799317662410
35	136.51667	Komono	JP	Asia/Tokyo	8630330696303481511
-19.7625	-44.31389	Esmeraldas	BR	America/Sao_Paulo	863033069630348685
43.1009	-75.23266	Utica	US	America/New_York	8630330696303482063
-33.88096	151.07986	Strathfield	AU	Australia/Sydney	8630330696303482121
-5.85746	144.23058	Mount Hagen	PG	Pacific/Port_Moresby	3590433799317662295
-4.16694	-40.7475	Guaraciaba do Norte	BR	America/Fortaleza	359043379931766767
-21.44345	-65.71875	Tupiza	BO	America/La_Paz	3590433799317661289
-23.44361	-51.87389	Sarandi	BR	America/Sao_Paulo	359043379931766742
14.95472	120.89694	Baliuag	PH	Asia/Manila	863033069630348610
40.81	-73.9625	Morningside Heights	US	America/New_York	3590433799317661081
-25.42778	-49.27306	Curitiba	BR	America/Sao_Paulo	359043379931766775
2.2139	102.3278	Kampung Ayer Molek	MY	Asia/Kuala_Lumpur	3590433799317661719
20.88197	85.83334	Bhuban	IN	Asia/Kolkata	8630330696303481032
40.65538	-74.38987	Scotch Plains	US	America/New_York	3590433799317661487
27.76056	-15.58602	Maspalomas	ES	Atlantic/Canary	359043379931766494
47.56494	31.33078	Voznesensk	UA	Europe/Kyiv	3590433799317661958
14.14989	121.3152	Calauan	PH	Asia/Manila	8630330696303481933
3.8801	-77.03116	Buenaventura	CO	America/Bogota	863033069630348479
54.84444	38.16694	Kashira	RU	Europe/Moscow	863033069630348420
48.25	16.4	Floridsdorf	AT	Europe/Vienna	863033069630348321
59.37722	28.19028	Narva	EE	Europe/Tallinn	8630330696303481529
32.42067	-104.22884	Carlsbad	US	America/Denver	3590433799317662188
38.70734	-77.02303	Fort Washington	US	America/New_York	863033069630348503
47.92526	-97.03285	Grand Forks	US	America/Chicago	8630330696303481941
12.74482	4.52514	Argungu	NG	Africa/Lagos	863033069630348362
44.92934	37.99117	Krymsk	RU	Europe/Moscow	863033069630348776
11.00599	77.5609	Kangayam	IN	Asia/Kolkata	359043379931766064
37.58105	29.26639	Serinhisar	TR	Europe/Istanbul	8630330696303481586
42.7	27.25	Aytos	BG	Europe/Sofia	8630330696303481552
46.08333	122.08333	Ulanhot	CN	Asia/Shanghai	8630330696303481354
52.31333	6.92917	Oldenzaal	NL	Europe/Amsterdam	863033069630348065
27.52948	68.75915	Khairpur Mir’s	PK	Asia/Karachi	359043379931766429
-21.205	-41.88778	Itaperuna	BR	America/Sao_Paulo	359043379931766718
35.72917	10.58082	Msaken	TN	Africa/Tunis	863033069630348644
51.12794	4.21372	Temse	BE	Europe/Brussels	8630330696303481917
26.2173	-80.22588	North Lauderdale	US	America/New_York	8630330696303481370
51.39323	0.47713	Strood	GB	Europe/London	359043379931766676
30.29184	71.67164	Qadirpur Ran	PK	Asia/Karachi	3590433799317661818
41.72059	-87.70172	Evergreen Park	US	America/Chicago	3590433799317661123
34.25	135.31667	Iwade	JP	Asia/Tokyo	3590433799317661768
45.4473	-73.75335	Dorval	CA	America/Toronto	8630330696303481917
14.8361	120.97844	Guyong	PH	Asia/Manila	863033069630348008
45.53069	9.40531	Gorgonzola	IT	Europe/Rome	3590433799317662089
52.71083	5.74861	Emmeloord	NL	Europe/Amsterdam	8630330696303482469
52.4581	13.28702	Dahlem	DE	Europe/Berlin	3590433799317661560
-25.54073	152.70493	Maryborough	AU	Australia/Brisbane	359043379931766536
22.19303	88.18466	Diamond Harbour	IN	Asia/Kolkata	359043379931766155
-31.4488	-60.93173	Esperanza	AR	America/Argentina/Cordoba	3590433799317661255
12.35275	121.06761	San Jose	PH	Asia/Manila	8630330696303482436
52.86147	9.5926	Walsrode	DE	Europe/Berlin	3590433799317661230
52.4089	31.3237	Dobrush	BY	Europe/Minsk	863033069630348826
41.47892	-87.45476	Schererville	US	America/Chicago	359043379931766122
43.16547	-77.70066	Gates-North Gates	US	America/New_York	8630330696303481149
-6.8048	110.8405	Kudus	ID	Asia/Jakarta	863033069630348099
30.35028	112.19028	Jingzhou	CN	Asia/Shanghai	3590433799317661396
20.88098	75.11937	Parola	IN	Asia/Kolkata	359043379931766247
41.57721	-93.71133	West Des Moines	US	America/Chicago	3590433799317661701
28.90054	-81.26367	Deltona	US	America/New_York	3590433799317661685
-21.41222	-42.19667	Miracema	BR	America/Sao_Paulo	359043379931766130
42.35843	-71.05977	Boston	US	America/New_York	8630330696303482212
45.50369	11.412	Montecchio Maggiore-Alte Ceccato	IT	Europe/Rome	863033069630348412
42.4251	-71.06616	Malden	US	America/New_York	863033069630348933
23.15678	-81.24441	Varadero	CU	America/Havana	359043379931766510
49.5099	6.74549	Losheim	DE	Europe/Berlin	359043379931766254
20.22816	-103.5687	Zacoalco de Torres	MX	America/Mexico_City	863033069630348958
35.25064	-91.73625	Searcy	US	America/Chicago	359043379931766817
35.815	139.6853	Shimotoda	JP	Asia/Tokyo	863033069630348545
41.20485	-8.33147	Paredes	PT	Europe/Lisbon	359043379931766395
14.8361	120.97844	Guyong	PH	Asia/Manila	359043379931766148
39.00622	-77.4286	Sterling	US	America/New_York	3590433799317662154
55.8736	85.4265	Yashkino	RU	Asia/Novokuznetsk	8630330696303482444
45.53929	-122.38731	Troutdale	US	America/Los_Angeles	863033069630348388
44.35056	142.45778	Nayoro	JP	Asia/Tokyo	3590433799317661297
11.50526	77.23826	Sathyamangalam	IN	Asia/Kolkata	8630330696303482402
6.46838	-73.26022	Socorro	CO	America/Bogota	359043379931766692
51.20219	7.36027	Radevormwald	DE	Europe/Berlin	359043379931766627
47.46657	84.87144	Zaysan	KZ	Asia/Almaty	8630330696303481123
46.09273	-88.64235	Iron River	US	America/Menominee	359043379931766734
35.82756	137.95378	Ina	JP	Asia/Tokyo	3590433799317662030
53.59782	34.33825	Dyat’kovo	RU	Europe/Moscow	863033069630348453
12.1277	78.15794	Dharmapuri	IN	Asia/Kolkata	3590433799317662378
-34.64167	-60.47389	Chacabuco	AR	America/Argentina/Buenos_Aires	3590433799317661651
18.03496	-66.8499	Yauco	PR	America/Puerto_Rico	8630330696303481032
40.42386	-3.53261	San Fernando de Henares	ES	Europe/Madrid	3590433799317662170
40.5576	-74.28459	Woodbridge	US	America/New_York	359043379931766809
30.81383	75.16878	Moga	IN	Asia/Kolkata	359043379931766213
3.8801	-77.03116	Buenaventura	CO	America/Bogota	359043379931766585
11.15583	42.7125	'Ali Sabieh	DJ	Africa/Djibouti	3590433799317661008
-28.24	-48.67028	Imbituba	BR	America/Sao_Paulo	8630330696303481685
32.5007	-94.74049	Longview	US	America/Chicago	863033069630348610
34.61667	135.6	Yao	JP	Asia/Tokyo	3590433799317662451
23.49668	86.68363	Adra	IN	Asia/Kolkata	359043379931766569
31.92923	34.86563	Ramla	IL	Asia/Jerusalem	359043379931766668
-22.53722	-42.98194	Guapimirim	BR	America/Sao_Paulo	8630330696303482345
-10.90889	-37.03861	Barra dos Coqueiros	BR	America/Maceio	3590433799317662436
31.28092	74.85849	Patti	IN	Asia/Kolkata	8630330696303482022
50.073658	14.418540	Praha	CZ	Europe/Prague	3590433799317661123
27.92333	118.53333	Pucheng	CN	Asia/Shanghai	8630330696303482287
7.65649	4.92235	Efon-Alaaye	NG	Africa/Lagos	8630330696303482303
39.72943	-104.83192	Aurora	US	America/Denver	863033069630348172
47.05	15.46667	Sankt Peter	AT	Europe/Vienna	359043379931766361
45.4473	-73.75335	Dorval	CA	America/Toronto	8630330696303481669
40.72371	-73.95097	Greenpoint	US	America/New_York	3590433799317661651
7.62789	4.74161	Ilesa	NG	Africa/Lagos	8630330696303481883
44.73941	-93.12577	Rosemount	US	America/Chicago	8630330696303481594
38.68712	-4.10734	Puertollano	ES	Europe/Madrid	8630330696303481479
49.13645	8.91229	Eppingen	DE	Europe/Berlin	8630330696303481461
53.5942	25.8191	Novogrudok	BY	Europe/Minsk	359043379931766304
-4.06667	37.73333	Same	TZ	Africa/Dar_es_Salaam	8630330696303481354
44.89784	8.86374	Tortona	IT	Europe/Rome	8630330696303481024
12.04161	75.35927	Talipparamba	IN	Asia/Kolkata	3590433799317661149
27.76056	-15.58602	Maspalomas	ES	Atlantic/Canary	359043379931766635
32.17629	75.06583	Fazilpur	PK	Asia/Karachi	359043379931766965
